id,enrollee_id,gender,relevent_experience,education_level,major_discipline,experience,Training_Hours,Years_of_Experience,Relevant_Experience_Score
4457,5827,Female,Has relevent experience,Masters,Other,2.0,20-40,1-5,9.0
9955,27785,Female,Has relevent experience,Masters,Other,2.0,20-40,1-5,9.0
12131,32813,Male,No relevent experience,Graduate,Other,2.0,<20,1-5,1.0
9812,14095,Male,Has relevent experience,Graduate,Other,2.0,<20,1-5,4.0
4723,24028,Male,Has relevent experience,Graduate,Other,2.0,<20,1-5,4.0
11460,6071,Male,Has relevent experience,Graduate,Other,3.0,>80,1-5,24.0
18178,14955,Male,Has relevent experience,Graduate,Other,3.0,>80,1-5,24.0
5989,12977,Male,No relevent experience,Masters,Other,3.0,>80,1-5,81.0
137,24829,Male,No relevent experience,Masters,Other,3.0,>80,1-5,81.0
14835,29161,Male,Has relevent experience,Graduate,Other,3.0,>80,1-5,24.0
12250,2300,Female,Has relevent experience,Masters,Other,3.0,>80,1-5,24.0
14689,87,Male,Has relevent experience,Graduate,Other,3.0,61-80,1-5,19.0
328,21218,Male,Has relevent experience,Graduate,Other,3.0,61-80,1-5,19.0
126,15637,Male,Has relevent experience,Graduate,Other,3.0,61-80,1-5,19.0
4479,25511,Male,Has relevent experience,Graduate,Other,3.0,61-80,1-5,19.0
11870,28002,Male,Has relevent experience,Graduate,Other,3.0,61-80,1-5,19.0
1781,4705,Female,Has relevent experience,Graduate,Other,3.0,61-80,1-5,19.0
7274,7858,Male,Has relevent experience,Masters,Other,3.0,61-80,1-5,19.0
10914,8428,Male,No relevent experience,Graduate,Other,3.0,41-60,1-5,41.0
5318,8790,Female,Has relevent experience,Graduate,Other,3.0,41-60,1-5,14.0
604,10454,Female,No relevent experience,Graduate,Other,3.0,41-60,1-5,41.0
77,22134,Male,No relevent experience,Graduate,Other,3.0,20-40,1-5,21.0
17918,10212,Female,Has relevent experience,Graduate,Other,3.0,20-40,1-5,9.0
5627,13886,Male,Has relevent experience,Graduate,Other,3.0,20-40,1-5,9.0
6850,10836,Male,Has relevent experience,Masters,Other,3.0,20-40,1-5,9.0
7733,18627,Male,Has relevent experience,Masters,Other,3.0,20-40,1-5,9.0
6379,20974,Female,No relevent experience,Graduate,Other,3.0,20-40,1-5,21.0
6924,31125,Male,No relevent experience,Masters,Other,3.0,20-40,1-5,21.0
13984,11018,Male,Has relevent experience,Masters,Other,3.0,20-40,1-5,9.0
8582,1468,Male,Has relevent experience,Graduate,Other,3.0,20-40,1-5,9.0
17415,28576,Male,Has relevent experience,Masters,Other,3.0,20-40,1-5,9.0
1807,32989,Male,No relevent experience,Graduate,Other,3.0,<20,1-5,1.0
1025,20359,Male,Has relevent experience,Graduate,Other,3.0,<20,1-5,4.0
92,16869,Female,No relevent experience,Graduate,Other,3.0,<20,1-5,1.0
2057,3465,Female,Has relevent experience,Graduate,Other,3.0,<20,1-5,4.0
783,18130,Female,No relevent experience,Masters,Other,3.0,<20,1-5,1.0
15455,6362,Male,No relevent experience,Masters,Other,3.0,<20,1-5,1.0
12282,32239,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
948,9499,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
5425,27997,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
16018,29490,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
1042,26270,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
6027,11147,Male,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
15006,7201,Male,Has relevent experience,Masters,Other,4.0,>80,1-5,24.0
14639,32705,Male,Has relevent experience,Masters,Other,4.0,>80,1-5,24.0
15193,10620,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
9482,16120,Female,No relevent experience,Masters,Other,4.0,>80,1-5,81.0
671,32619,Female,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
12721,9281,Male,Has relevent experience,Masters,Other,4.0,>80,1-5,24.0
4123,31062,Male,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
4931,24651,Male,Has relevent experience,Graduate,Other,4.0,>80,1-5,24.0
14043,32098,Male,Has relevent experience,Graduate,Other,4.0,61-80,1-5,19.0
7977,6047,Male,No relevent experience,Graduate,Other,4.0,61-80,1-5,61.0
8667,900,Male,Has relevent experience,Graduate,Other,4.0,61-80,1-5,19.0
6321,31459,Female,Has relevent experience,Masters,Other,4.0,61-80,1-5,19.0
9790,7667,Female,No relevent experience,Graduate,Other,4.0,61-80,1-5,61.0
3108,17355,Male,Has relevent experience,Graduate,Other,4.0,61-80,1-5,19.0
17086,23787,Male,Has relevent experience,Masters,Other,4.0,41-60,1-5,14.0
2494,10801,Female,Has relevent experience,Masters,Other,4.0,41-60,1-5,14.0
6693,27583,Male,Has relevent experience,Graduate,Other,4.0,41-60,1-5,14.0
18879,32047,Male,Has relevent experience,Graduate,Other,4.0,41-60,1-5,14.0
9440,8994,Female,Has relevent experience,Graduate,Other,4.0,20-40,1-5,9.0
12039,17676,Female,Has relevent experience,Masters,Other,4.0,20-40,1-5,9.0
16408,8376,Female,No relevent experience,Masters,Other,4.0,20-40,1-5,21.0
14113,22730,Male,Has relevent experience,Masters,Other,4.0,20-40,1-5,9.0
9368,27499,Male,Has relevent experience,Masters,Other,4.0,20-40,1-5,9.0
66,25695,Other,No relevent experience,Masters,Other,4.0,<20,1-5,1.0
16691,16146,Male,Has relevent experience,Graduate,Other,4.0,<20,1-5,4.0
16698,18538,Male,Has relevent experience,Masters,Other,4.0,<20,1-5,4.0
2809,12622,Male,Has relevent experience,Masters,Other,4.0,<20,1-5,4.0
13338,30027,Female,Has relevent experience,Graduate,Other,4.0,<20,1-5,4.0
13929,4983,Male,Has relevent experience,Masters,Other,5.0,>80,6-10,28.0
5491,3157,Male,Has relevent experience,Masters,Other,5.0,>80,6-10,28.0
622,26275,Male,Has relevent experience,Masters,Other,5.0,>80,6-10,28.0
17130,14494,Female,Has relevent experience,Graduate,Other,5.0,>80,6-10,28.0
16207,29366,Male,Has relevent experience,Graduate,Other,5.0,>80,6-10,28.0
3421,12859,Male,Has relevent experience,Masters,Other,5.0,>80,6-10,28.0
4702,30193,Male,Has relevent experience,Graduate,Other,5.0,>80,6-10,28.0
17166,27451,Male,Has relevent experience,Masters,Other,5.0,>80,6-10,28.0
5974,25997,Male,Has relevent experience,Graduate,Other,5.0,61-80,6-10,23.0
3997,33187,Male,Has relevent experience,Graduate,Other,5.0,61-80,6-10,23.0
10470,4665,Male,Has relevent experience,Graduate,Other,5.0,61-80,6-10,23.0
12482,15054,Male,No relevent experience,Graduate,Other,5.0,41-60,6-10,42.0
17699,28974,Male,Has relevent experience,Graduate,Other,5.0,41-60,6-10,18.0
15833,31403,Male,Has relevent experience,Graduate,Other,5.0,41-60,6-10,18.0
16180,23516,Male,No relevent experience,Graduate,Other,5.0,41-60,6-10,42.0
11650,32024,Male,No relevent experience,Graduate,Other,5.0,20-40,6-10,22.0
52,30533,Male,No relevent experience,Graduate,Other,5.0,20-40,6-10,22.0
8840,755,Male,Has relevent experience,Graduate,Other,5.0,20-40,6-10,13.0
9009,21535,Male,Has relevent experience,Masters,Other,5.0,20-40,6-10,13.0
9495,19228,Male,Has relevent experience,Graduate,Other,5.0,20-40,6-10,13.0
7120,5102,Male,No relevent experience,Graduate,Other,5.0,20-40,6-10,22.0
10185,3480,Female,Has relevent experience,Masters,Other,5.0,20-40,6-10,13.0
6128,29462,Female,Has relevent experience,Graduate,Other,5.0,<20,6-10,8.0
11840,18962,Male,Has relevent experience,Masters,Other,5.0,<20,6-10,8.0
18586,20929,Male,Has relevent experience,Graduate,Other,5.0,<20,6-10,8.0
10354,26952,Male,Has relevent experience,Graduate,Other,5.0,<20,6-10,8.0
18943,16416,Male,No relevent experience,Masters,Other,6.0,>80,6-10,82.0
430,29982,Female,Has relevent experience,Masters,Other,6.0,>80,6-10,28.0
10497,6754,Male,No relevent experience,Phd,Other,6.0,>80,6-10,82.0
16918,4405,Male,Has relevent experience,Graduate,Other,6.0,61-80,6-10,23.0
9933,32759,Male,Has relevent experience,Graduate,Other,6.0,61-80,6-10,23.0
9759,28746,Male,Has relevent experience,Graduate,Other,6.0,41-60,6-10,18.0
15848,13353,Male,Has relevent experience,Masters,Other,6.0,20-40,6-10,13.0
14235,7431,Male,Has relevent experience,Graduate,Other,6.0,20-40,6-10,13.0
2786,4395,Male,No relevent experience,Masters,Other,6.0,20-40,6-10,22.0
1711,23144,Male,Has relevent experience,Graduate,Other,6.0,<20,6-10,8.0
5323,18902,Male,Has relevent experience,Graduate,Other,6.0,<20,6-10,8.0
14395,25725,Female,Has relevent experience,Masters,Other,6.0,<20,6-10,8.0
546,3004,Male,Has relevent experience,Masters,Other,7.0,>80,6-10,28.0
15585,25149,Male,Has relevent experience,Graduate,Other,7.0,>80,6-10,28.0
8815,25770,Male,Has relevent experience,Graduate,Other,7.0,>80,6-10,28.0
16913,27990,Male,Has relevent experience,Graduate,Other,7.0,61-80,6-10,23.0
3891,18938,Male,Has relevent experience,Graduate,Other,7.0,41-60,6-10,18.0
5993,20517,Male,Has relevent experience,Graduate,Other,7.0,20-40,6-10,13.0
19152,29754,Female,Has relevent experience,Graduate,Other,7.0,20-40,6-10,13.0
17126,719,Male,Has relevent experience,Graduate,Other,7.0,20-40,6-10,13.0
5327,18125,Male,Has relevent experience,Masters,Other,7.0,20-40,6-10,13.0
5893,13943,Male,No relevent experience,Masters,Other,7.0,<20,6-10,2.0
11908,22666,Male,Has relevent experience,Graduate,Other,7.0,<20,6-10,8.0
6740,22949,Male,No relevent experience,Graduate,Other,8.0,>80,6-10,82.0
14545,22167,Male,No relevent experience,Masters,Other,8.0,>80,6-10,82.0
11290,30881,Male,No relevent experience,Masters,Other,8.0,>80,6-10,82.0
16670,19364,Male,No relevent experience,Masters,Other,8.0,>80,6-10,82.0
6246,21994,Female,Has relevent experience,Graduate,Other,8.0,>80,6-10,28.0
14442,1520,Female,No relevent experience,Graduate,Other,8.0,61-80,6-10,62.0
8430,10111,Male,Has relevent experience,Masters,Other,8.0,41-60,6-10,18.0
15719,29399,Male,No relevent experience,Graduate,Other,8.0,41-60,6-10,42.0
9766,26111,Male,Has relevent experience,Graduate,Other,8.0,20-40,6-10,13.0
7566,3367,Male,Has relevent experience,Graduate,Other,9.0,>80,6-10,28.0
524,22420,Male,Has relevent experience,Graduate,Other,9.0,>80,6-10,28.0
6489,29602,Male,Has relevent experience,Graduate,Other,9.0,>80,6-10,28.0
14355,25903,Male,Has relevent experience,Graduate,Other,9.0,61-80,6-10,23.0
8965,4464,Male,No relevent experience,Graduate,Other,9.0,61-80,6-10,62.0
2451,28537,Male,Has relevent experience,Masters,Other,9.0,61-80,6-10,23.0
701,26214,Male,No relevent experience,Masters,Other,9.0,41-60,6-10,42.0
13828,26875,Male,Has relevent experience,Graduate,Other,9.0,41-60,6-10,18.0
18656,19207,Male,Has relevent experience,Graduate,Other,9.0,20-40,6-10,13.0
9777,22953,Male,Has relevent experience,Graduate,Other,10.0,>80,11-20,36.0
9187,23195,Female,Has relevent experience,Graduate,Other,10.0,>80,11-20,36.0
13252,2705,Male,Has relevent experience,Graduate,Other,10.0,>80,11-20,36.0
17858,29878,Male,Has relevent experience,Graduate,Other,10.0,>80,11-20,36.0
731,19215,Male,No relevent experience,Graduate,Other,10.0,41-60,11-20,44.0
17717,7762,Male,Has relevent experience,Masters,Other,10.0,41-60,11-20,26.0
9432,24824,Female,No relevent experience,Phd,Other,10.0,41-60,11-20,44.0
811,28211,Male,Has relevent experience,Graduate,Other,10.0,20-40,11-20,21.0
7266,587,Male,Has relevent experience,Graduate,Other,10.0,20-40,11-20,21.0
17575,28311,Male,Has relevent experience,Masters,Other,10.0,20-40,11-20,21.0
4619,22543,Male,Has relevent experience,Masters,Other,10.0,20-40,11-20,21.0
17244,30628,Male,Has relevent experience,Graduate,Other,10.0,20-40,11-20,21.0
6075,3199,Male,No relevent experience,Masters,Other,10.0,<20,11-20,4.0
2062,14058,Male,Has relevent experience,Graduate,Other,10.0,<20,11-20,16.0
4818,19368,Male,Has relevent experience,Graduate,Other,10.0,<20,11-20,16.0
8932,11382,Male,Has relevent experience,Masters,Other,10.0,<20,11-20,16.0
3033,8452,Male,Has relevent experience,Graduate,Other,11.0,>80,11-20,36.0
9734,31680,Male,No relevent experience,Masters,Other,11.0,>80,11-20,84.0
5931,10510,Male,Has relevent experience,Graduate,Other,11.0,61-80,11-20,31.0
5217,25514,Male,Has relevent experience,Graduate,Other,11.0,61-80,11-20,31.0
18278,29966,Male,Has relevent experience,Phd,Other,11.0,41-60,11-20,26.0
16174,15617,Male,Has relevent experience,Graduate,Other,11.0,41-60,11-20,26.0
4489,6003,Male,Has relevent experience,Graduate,Other,11.0,41-60,11-20,26.0
8868,12969,Male,Has relevent experience,Graduate,Other,11.0,20-40,11-20,21.0
12854,23217,Male,Has relevent experience,Graduate,Other,11.0,20-40,11-20,21.0
2945,26022,Female,Has relevent experience,Masters,Other,11.0,20-40,11-20,21.0
13435,8687,Female,Has relevent experience,Graduate,Other,11.0,20-40,11-20,21.0
18052,4689,Male,Has relevent experience,Graduate,Other,11.0,20-40,11-20,21.0
15784,29103,Male,No relevent experience,Phd,Other,11.0,<20,11-20,4.0
14291,4891,Male,Has relevent experience,Graduate,Other,12.0,>80,11-20,36.0
6788,26205,Male,Has relevent experience,Graduate,Other,12.0,61-80,11-20,31.0
18035,29191,Male,No relevent experience,Graduate,Other,12.0,41-60,11-20,44.0
12132,15188,Male,Has relevent experience,Masters,Other,12.0,20-40,11-20,21.0
12428,12597,Male,No relevent experience,Graduate,Other,12.0,20-40,11-20,24.0
14349,28737,Other,Has relevent experience,Graduate,Other,12.0,<20,11-20,16.0
705,26126,Male,Has relevent experience,Graduate,Other,13.0,>80,11-20,36.0
9661,30978,Male,Has relevent experience,Graduate,Other,13.0,>80,11-20,36.0
6694,7833,Male,Has relevent experience,Masters,Other,13.0,41-60,11-20,26.0
4462,29856,Male,Has relevent experience,Masters,Other,13.0,41-60,11-20,26.0
13378,219,Male,Has relevent experience,Graduate,Other,13.0,41-60,11-20,26.0
1522,9884,Male,Has relevent experience,Graduate,Other,13.0,20-40,11-20,21.0
3563,8,Female,No relevent experience,Graduate,Other,13.0,<20,11-20,4.0
195,9890,Male,Has relevent experience,Graduate,Other,14.0,>80,11-20,36.0
9546,28790,Male,Has relevent experience,Masters,Other,14.0,>80,11-20,36.0
2075,10888,Male,Has relevent experience,Masters,Other,14.0,>80,11-20,36.0
17912,1479,Male,No relevent experience,Graduate,Other,14.0,41-60,11-20,44.0
15198,27676,Male,No relevent experience,Graduate,Other,14.0,41-60,11-20,44.0
4474,3045,Male,Has relevent experience,Graduate,Other,14.0,20-40,11-20,21.0
68,12730,Female,Has relevent experience,Masters,Other,14.0,20-40,11-20,21.0
11485,13751,Male,Has relevent experience,Graduate,Other,14.0,20-40,11-20,21.0
13657,922,Male,Has relevent experience,Graduate,Other,14.0,<20,11-20,16.0
10740,5859,Male,Has relevent experience,Masters,Other,15.0,>80,11-20,36.0
17556,25545,Male,No relevent experience,Graduate,Other,15.0,>80,11-20,84.0
3780,25733,Male,Has relevent experience,Graduate,Other,15.0,>80,11-20,36.0
11494,10539,Male,Has relevent experience,Graduate,Other,15.0,>80,11-20,36.0
8152,31885,Male,No relevent experience,Graduate,Other,15.0,>80,11-20,84.0
14421,31886,Male,No relevent experience,Graduate,Other,15.0,41-60,11-20,44.0
16384,25309,Other,No relevent experience,Masters,Other,15.0,41-60,11-20,44.0
2105,5740,Male,Has relevent experience,Graduate,Other,15.0,41-60,11-20,26.0
15771,31359,Male,Has relevent experience,Graduate,Other,15.0,41-60,11-20,26.0
11189,848,Male,Has relevent experience,Graduate,Other,15.0,<20,11-20,16.0
2386,2009,Male,Has relevent experience,Masters,Other,15.0,<20,11-20,16.0
613,6389,Male,Has relevent experience,Masters,Other,15.0,<20,11-20,16.0
4616,28553,Male,No relevent experience,Masters,Other,15.0,<20,11-20,4.0
1849,32221,Male,No relevent experience,Graduate,Other,15.0,<20,11-20,4.0
15432,10106,Male,Has relevent experience,Graduate,Other,16.0,>80,11-20,36.0
1681,27783,Male,Has relevent experience,Graduate,Other,16.0,61-80,11-20,31.0
10460,27466,Male,Has relevent experience,Masters,Other,16.0,41-60,11-20,26.0
17394,9944,Male,Has relevent experience,Graduate,Other,16.0,20-40,11-20,21.0
11866,27899,Male,No relevent experience,Masters,Other,16.0,<20,11-20,4.0
11496,10710,Male,Has relevent experience,Masters,Other,17.0,>80,11-20,36.0
18053,3785,Female,No relevent experience,Graduate,Other,17.0,>80,11-20,84.0
8090,2981,Male,Has relevent experience,Graduate,Other,17.0,20-40,11-20,21.0
4950,12791,Male,Has relevent experience,Graduate,Other,17.0,20-40,11-20,21.0
7091,26155,Female,Has relevent experience,Graduate,Other,17.0,20-40,11-20,21.0
8412,9427,Male,Has relevent experience,Graduate,Other,17.0,<20,11-20,16.0
556,31013,Male,Has relevent experience,Graduate,Other,17.0,<20,11-20,16.0
7095,31983,Female,Has relevent experience,Graduate,Other,18.0,>80,11-20,36.0
16317,11825,Female,Has relevent experience,Masters,Other,18.0,61-80,11-20,31.0
4659,18807,Male,Has relevent experience,Masters,Other,18.0,61-80,11-20,31.0
9649,6240,Male,Has relevent experience,Graduate,Other,18.0,61-80,11-20,31.0
5545,10786,Male,Has relevent experience,Masters,Other,18.0,41-60,11-20,26.0
1402,16681,Female,Has relevent experience,Phd,Other,18.0,20-40,11-20,21.0
9657,32081,Male,Has relevent experience,Graduate,Other,18.0,20-40,11-20,21.0
12823,31910,Male,Has relevent experience,Graduate,Other,18.0,20-40,11-20,21.0
12424,28100,Male,Has relevent experience,Masters,Other,18.0,<20,11-20,16.0
3182,31256,Male,Has relevent experience,Graduate,Other,19.0,>80,11-20,36.0
13125,31015,Female,Has relevent experience,Masters,Other,19.0,>80,11-20,36.0
7097,11812,Male,Has relevent experience,Masters,Other,19.0,>80,11-20,36.0
2290,25820,Male,Has relevent experience,Graduate,Other,19.0,>80,11-20,36.0
6213,28894,Male,Has relevent experience,Graduate,Other,19.0,>80,11-20,36.0
501,30441,Male,Has relevent experience,Graduate,Other,19.0,>80,11-20,36.0
14844,9624,Female,No relevent experience,Phd,Other,19.0,61-80,11-20,64.0
16658,1116,Female,Has relevent experience,Masters,Other,19.0,41-60,11-20,26.0
10602,18520,Male,No relevent experience,Masters,Other,19.0,20-40,11-20,24.0
14596,6090,Male,Has relevent experience,Graduate,Other,19.0,<20,11-20,16.0
12258,4666,Male,Has relevent experience,Graduate,Other,20.0,61-80,>20,35.0
3160,16949,Male,Has relevent experience,Masters,Other,20.0,61-80,>20,35.0
1328,24671,Male,No relevent experience,Masters,Other,20.0,20-40,>20,25.0
9796,28152,Male,Has relevent experience,Masters,Other,21.0,>80,>20,40.0
2920,28986,Female,Has relevent experience,Graduate,Other,21.0,>80,>20,40.0
9862,31346,Female,No relevent experience,Phd,Other,21.0,>80,>20,85.0
6435,27197,Male,No relevent experience,Graduate,Other,21.0,>80,>20,85.0
14973,6080,Male,Has relevent experience,Graduate,Other,21.0,>80,>20,40.0
3844,506,Male,Has relevent experience,Graduate,Other,21.0,>80,>20,40.0
8451,20195,Male,Has relevent experience,Masters,Other,21.0,>80,>20,40.0
