,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1926,28067,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,36,0.0
1930,27079,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Funded Startup,1,41,0.0
1940,32807,0.624,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,4,6,0.0
1956,1606,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,116,0.0
1966,19833,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,44,0.0
1970,5666,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,23,1.0
1978,19536,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,1,10,1.0
1992,31237,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,151,1.0
2005,11450,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Public Sector,>4,48,0.0
2008,14765,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Pvt Ltd,2,64,0.0
2011,2052,0.925,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,4,52,0.0
2022,31051,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,25,0.0
2024,8608,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,>4,77,1.0
2025,9034,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,6,1.0
2029,20325,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,15,0.0
2051,7406,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,8,0.0
2061,814,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,60,0.0
2063,29673,0.884,Male,No relevent experience,Part time course,Masters,STEM,3,<10,Public Sector,never,22,0.0
2075,10888,0.925,Male,Has relevent experience,no_enrollment,Masters,Humanities,14,500-999,Public Sector,4,112,0.0
2077,29349,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,1,22,0.0
2078,32326,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,4,148,0.0
2080,12900,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,5,0.0
2084,19735,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,17,0.0
2089,11160,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,1,192,0.0
2093,32792,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,28,0.0
2095,14490,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,>4,30,0.0
2098,19531,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,50,0.0
2121,8223,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,89,0.0
2134,26906,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,59,0.0
2152,23902,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,18,<10,Pvt Ltd,1,21,0.0
2153,4893,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,35,1.0
2158,10183,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,3,122,0.0
2181,2720,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,4,0.0
2182,6066,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,96,0.0
2199,3759,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,18,0.0
2212,20351,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,48,0.0
2216,25396,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,23,0.0
2225,27461,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Funded Startup,>4,59,0.0
2230,3155,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,126,0.0
2233,13433,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,7,1000-4999,Pvt Ltd,4,34,0.0
2236,31842,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,6,0.0
2237,15547,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,42,0.0
2243,8067,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,27,0.0
2246,12486,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,29,1.0
2253,14165,0.925,Male,Has relevent experience,no_enrollment,Masters,Other,9,10/49,Early Stage Startup,1,52,0.0
2258,29692,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,79,0.0
2261,16375,0.624,Male,Has relevent experience,Full time course,Masters,STEM,<1,10/49,Pvt Ltd,1,4,0.0
2263,5952,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,54,1.0
2272,24322,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,135,0.0
2287,2069,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,>4,66,0.0
2289,9468,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,4,50-99,NGO,4,54,0.0
2303,6111,0.926,Male,No relevent experience,Part time course,Masters,STEM,>20,<10,Funded Startup,1,15,0.0
2318,20618,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,2,86,0.0
2324,29814,0.92,Male,No relevent experience,no_enrollment,Masters,Other,16,10000+,Pvt Ltd,>4,43,0.0
2326,3755,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,3,27,0.0
2336,21508,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,96,1.0
2338,22146,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,2,62,0.0
2344,14235,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,47,0.0
2346,5565,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,168,1.0
2354,6774,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,2,70,0.0
2357,13784,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,3,86,0.0
2364,28672,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,1,90,0.0
2372,19517,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Other,2,64,0.0
2376,16509,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,3,24,0.0
2386,2009,0.939,Male,Has relevent experience,no_enrollment,Masters,Humanities,15,1000-4999,Pvt Ltd,4,12,0.0
2390,10538,0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,17,50-99,NGO,>4,105,0.0
2412,31322,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,1,332,0.0
2438,28270,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,88,0.0
2441,6854,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Funded Startup,2,26,0.0
2444,33071,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,76,0.0
2447,14507,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,6,0.0
2449,6104,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,67,0.0
2450,29309,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,NGO,1,6,0.0
2451,28537,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,100-500,Pvt Ltd,4,68,0.0
2456,9804,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,10,0.0
2459,7552,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,128,0.0
2461,9583,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,5000-9999,Pvt Ltd,>4,67,1.0
2462,15600,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,>4,43,0.0
2475,1285,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,never,3,0.0
2482,23913,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,44,0.0
2484,15321,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,2,16,0.0
2494,10801,0.923,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Public Sector,2,48,0.0
2496,624,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,26,0.0
2503,10887,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,80,0.0
2511,20595,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,34,0.0
2515,32503,0.926,Male,Has relevent experience,Full time course,Masters,Arts,15,50-99,Pvt Ltd,2,37,0.0
2517,30920,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,2,17,0.0
2521,3464,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,22,1.0
2526,26065,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,74,0.0
2535,1585,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,2,104,0.0
2542,17865,0.804,Male,Has relevent experience,Part time course,Masters,STEM,10,100-500,Pvt Ltd,2,44,0.0
2545,27404,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,96,0.0
2549,23068,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,1,21,0.0
2560,20979,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,18,0.0
2565,29482,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,4,40,0.0
2571,6128,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,19,0.0
2575,27085,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,1,74,0.0
2582,19572,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,7,50-99,Pvt Ltd,1,20,0.0
2593,20522,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,2,8,1.0
2623,1883,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,102,0.0
2627,25139,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,9,10000+,NGO,2,18,0.0
2629,746,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,0.0
2649,18349,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,3,10000+,Pvt Ltd,2,13,1.0
2656,2290,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,2,5,0.0
2658,5682,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,328,0.0
2659,6171,0.923,Male,Has relevent experience,Part time course,Masters,Humanities,2,10000+,Pvt Ltd,1,52,0.0
2662,19797,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,>4,8,1.0
2665,13441,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,9,<10,Pvt Ltd,3,31,0.0
2673,3379,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0.0
2682,8171,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,78,0.0
2684,5713,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,23,0.0
2692,7251,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,>4,246,0.0
2700,12177,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,1,81,0.0
2712,11592,0.926,Male,No relevent experience,Full time course,Masters,STEM,14,50-99,NGO,1,50,0.0
2714,10300,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,10,10000+,Public Sector,2,52,0.0
2722,29549,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,113,0.0
2730,5853,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,>4,48,0.0
2739,1895,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1,38,0.0
2746,33258,0.926,Male,Has relevent experience,Full time course,Masters,STEM,9,10/49,Pvt Ltd,4,111,1.0
2762,692,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,2,0.0
2777,28378,0.624,Male,No relevent experience,Part time course,Masters,STEM,8,1000-4999,Pvt Ltd,1,28,0.0
2786,4395,0.78,Male,No relevent experience,no_enrollment,Masters,Humanities,6,500-999,Public Sector,>4,20,0.0
2789,3640,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Pvt Ltd,>4,26,0.0
2792,20701,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,never,20,0.0
2803,30585,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,10,0.0
2808,4933,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,152,0.0
2809,12622,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,never,10,0.0
2813,8254,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,41,0.0
2815,12771,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Funded Startup,2,46,0.0
2825,13885,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,22,0.0
2827,22249,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,1,12,0.0
2828,2138,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1,23,0.0
2829,6318,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,15,0.0
2838,12435,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,2,0.0
2850,13034,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,72,0.0
2863,910,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,17,1.0
2865,671,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,20,0.0
2875,19445,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,4,8,1.0
2876,9260,0.624,Male,Has relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,2,25,0.0
2886,24282,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,>4,10,0.0
2887,30394,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,9,0.0
2892,31082,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,10000+,Public Sector,4,90,1.0
2898,18424,0.949,Male,No relevent experience,no_enrollment,Masters,No Major,>20,5000-9999,Public Sector,3,22,0.0
2900,2342,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,1,65,0.0
2917,11962,0.898,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,1,31,0.0
2929,19552,0.949,Male,Has relevent experience,no_enrollment,Masters,Other,>20,500-999,Pvt Ltd,2,14,0.0
2932,11306,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,2,3,1.0
2941,10671,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,8,10000+,Pvt Ltd,3,17,0.0
2943,6313,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,4,109,0.0
2945,26022,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,11,50-99,Public Sector,1,26,0.0
2951,10567,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,89,0.0
2954,7755,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,114,0.0
2957,23107,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,216,0.0
2983,15514,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,6,0.0
2985,22204,0.92,Male,Has relevent experience,Full time course,Masters,STEM,10,500-999,Public Sector,1,40,1.0
2987,10826,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Public Sector,>4,83,0.0
2990,25445,0.624,Male,No relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,47,0.0
2991,18732,0.8959999999999999,Male,No relevent experience,Full time course,Masters,STEM,7,50-99,Public Sector,1,54,0.0
2996,24946,0.855,Female,Has relevent experience,Full time course,Masters,STEM,16,100-500,Pvt Ltd,3,168,0.0
3004,21298,0.92,Male,No relevent experience,Full time course,Masters,STEM,14,10000+,Public Sector,2,52,1.0
3013,10939,0.91,Female,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,44,1.0
3016,19664,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,30,0.0
3018,30594,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,30,0.0
3025,27560,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,53,0.0
3028,8508,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,18,0.0
3037,23099,0.754,Male,Has relevent experience,no_enrollment,Masters,No Major,19,50-99,Pvt Ltd,4,72,0.0
3038,14317,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,22,0.0
3040,26877,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,184,0.0
3050,21769,0.722,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,70,1.0
3054,19366,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,92,1.0
3057,12675,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Funded Startup,1,51,0.0
3065,21525,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,never,30,0.0
3078,13516,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Early Stage Startup,>4,50,0.0
3081,28454,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,33,0.0
3087,3653,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,52,0.0
3088,29987,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,70,0.0
3098,23395,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Funded Startup,never,4,0.0
3102,5023,0.763,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,never,55,0.0
3107,29359,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,37,0.0
3123,5884,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,3,8,0.0
3124,24182,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,never,24,0.0
3125,31755,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,20,0.0
3127,14519,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,56,0.0
3144,25487,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Public Sector,3,57,0.0
3160,16949,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,20,1000-4999,NGO,>4,69,0.0
3161,17511,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,22,0.0
3176,4022,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,never,314,0.0
3179,33095,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,25,0.0
3198,17946,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,8,0.0
3229,8853,0.92,Female,No relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,9,0.0
3237,7513,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,57,0.0
3256,24537,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,334,0.0
3267,15099,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,97,1.0
3271,2460,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,never,26,1.0
3274,1997,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Public Sector,1,5,1.0
3275,17025,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,3,0.0
3283,9912,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,1,45,0.0
3293,28352,0.68,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,21,0.0
3302,26602,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,1,60,0.0
3326,12224,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,59,1.0
3327,3657,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,2,17,0.0
